title_length,text_length,sentiment_score,sentiment_label
9,441,0.2263,positive
11,135,0.0,neutral
11,103,0.0,neutral
9,348,0.0,neutral
13,547,0.5994,positive
8,519,-0.6597,negative
11,504,-0.2451,negative
9,479,0.4019,positive
14,77,0.3818,positive
11,66,0.0,neutral
11,163,0.0,neutral
8,330,-0.2732,negative
11,347,0.0,neutral
8,327,0.5994,positive
12,376,0.4019,positive
10,415,0.0,neutral
10,380,0.34,positive
8,278,-0.4019,negative
11,802,0.0,neutral
8,226,0.4588,positive
9,104,0.4215,positive
10,77,0.0,neutral
9,700,0.5719,positive
9,508,0.0,neutral
14,471,0.5106,positive
10,410,0.0,neutral
11,260,-0.3612,negative
14,386,0.0,neutral
11,698,0.5399,positive
9,752,-0.1779,negative
11,872,-0.0026,neutral
7,392,-0.3182,negative
11,757,-0.5346,negative
8,407,0.0,neutral
10,1307,0.0,neutral
10,501,0.2263,positive
9,605,0.0,neutral
13,925,-0.1027,negative
10,339,0.128,positive
13,1014,0.0,neutral
15,688,0.128,positive
10,832,0.128,positive
10,66,-0.6486,negative
12,77,0.7506,positive
10,487,-0.296,negative
6,907,0.0,neutral
10,96,0.0,neutral
11,89,0.0,neutral
13,127,-0.296,negative
10,529,-0.1779,negative
10,620,0.4215,positive
9,774,0.0,neutral
14,244,-0.0258,neutral
12,905,-0.5106,negative
11,390,-0.2732,negative
8,386,0.0,neutral
11,362,0.0,neutral
11,438,0.0,neutral
11,125,-0.2732,negative
8,752,0.0,neutral
12,92,0.0,neutral
12,401,0.5773,positive
14,386,0.0,neutral
10,402,0.0,neutral
10,725,-0.25,negative
8,400,0.4019,positive
11,147,-0.1027,negative
9,88,0.0,neutral
10,696,0.0,neutral
11,375,-0.4404,negative
7,334,0.0772,positive
11,76,0.4019,positive
13,60,0.0,neutral
12,1052,-0.2732,negative
9,534,0.0,neutral
14,518,0.4397,positive
11,89,0.2023,positive
10,561,0.0,neutral
15,373,0.0,neutral
12,1011,0.0,neutral
8,213,0.0,neutral
10,480,0.0,neutral
10,592,0.25,positive
11,464,0.3818,positive
11,267,0.0,neutral
10,397,0.0,neutral
8,457,-0.3818,negative
8,574,-0.2732,negative
12,196,0.0,neutral
10,774,-0.1779,negative
9,696,0.2263,positive
9,568,-0.3818,negative
10,60,0.0,neutral
12,383,0.0,neutral
16,1114,0.4939,positive
12,122,0.0,neutral
11,77,0.3612,positive
10,121,0.0,neutral
10,72,0.0,neutral
10,154,0.0,neutral
10,69,0.0,neutral
8,287,0.3612,positive
12,146,0.0,neutral
8,73,0.0,neutral
11,734,-0.5423,negative
9,772,-0.2732,negative
10,279,-0.4019,negative
10,829,-0.3612,negative
9,144,0.0,neutral
8,341,0.0,neutral
9,409,0.0,neutral
15,373,0.0,neutral
11,399,-0.4215,negative
10,343,0.0,neutral
5,274,0.0,neutral
13,378,0.0,neutral
9,637,0.0,neutral
10,436,-0.2263,negative
11,524,0.5423,positive
8,790,-0.2263,negative
11,94,0.0,neutral
9,160,0.4019,positive
12,886,-0.3612,negative
15,340,-0.4939,negative
10,318,0.0,neutral
15,373,0.0,neutral
11,415,-0.296,negative
11,481,0.0,neutral
9,540,0.0,neutral
10,403,0.0,neutral
13,364,0.4019,positive
10,403,0.0,neutral
9,439,0.2023,positive
9,445,0.34,positive
12,87,0.0,neutral
9,94,0.0,neutral
9,81,0.0,neutral
8,93,0.2023,positive
9,287,0.0,neutral
11,408,0.2732,positive
8,284,-0.5106,negative
10,734,-0.3182,negative
6,318,0.34,positive
9,326,-0.1027,negative
10,600,0.3182,positive
9,85,-0.6486,negative
12,113,0.0,neutral
10,376,0.2732,positive
11,554,0.4588,positive
9,910,0.3612,positive
9,294,0.0,neutral
10,402,0.0,neutral
10,182,0.0,neutral
9,565,-0.5719,negative
10,627,-0.6908,negative
10,319,-0.4215,negative
10,433,0.0,neutral
10,41,0.0,neutral
11,851,0.4404,positive
10,572,0.0,neutral
10,438,0.0258,neutral
12,375,0.0,neutral
9,704,-0.4939,negative
7,378,-0.3182,negative
9,65,0.0,neutral
11,64,-0.296,negative
7,464,0.2023,positive
9,401,-0.7717,negative
11,501,0.2023,positive
13,971,0.0,neutral
13,341,-0.4215,negative
11,902,0.0,neutral
13,1111,-0.5859,negative
13,940,0.0,neutral
10,914,-0.1531,negative
7,440,0.0,neutral
10,693,0.0,neutral
11,364,-0.5267,negative
12,375,0.0,neutral
8,690,0.0,neutral
9,387,0.4404,positive
10,433,0.4215,positive
12,372,0.2023,positive
12,122,-0.3818,negative
9,295,-0.3182,negative
11,233,0.0,neutral
9,102,0.3182,positive
12,823,0.3612,positive
10,548,-0.4404,negative
9,401,0.0772,positive
9,242,0.2732,positive
8,96,0.6249,positive
9,402,0.0,neutral
9,279,0.0,neutral
10,226,0.2523,positive
12,407,-0.5106,negative
10,99,0.0,neutral
7,395,0.0,neutral
10,482,0.0,neutral
11,103,0.0,neutral
9,279,0.0,neutral
10,367,-0.6124,negative
11,397,-0.2732,negative
11,494,-0.2732,negative
10,414,0.0,neutral
12,375,0.0,neutral
10,503,0.128,positive
10,265,0.0,neutral
12,455,0.0,neutral
9,388,-0.3818,negative
11,394,0.128,positive
10,309,0.0,neutral
11,78,-0.296,negative
11,452,-0.2732,negative
7,183,-0.1779,negative
9,391,0.0,neutral
9,345,-0.0516,negative
11,128,0.0,neutral
11,597,-0.296,negative
12,253,-0.5267,negative
10,334,0.0,neutral
9,371,0.0,neutral
9,848,0.0,neutral
12,58,-0.7783,negative
10,803,0.5106,positive
10,395,-0.5423,negative
13,858,0.6249,positive
10,85,0.0,neutral
12,126,-0.4902,negative
11,408,0.0,neutral
11,670,0.0,neutral
12,375,0.0,neutral
9,251,-0.2023,negative
10,382,0.0,neutral
11,404,0.0,neutral
11,181,-0.4767,negative
8,303,0.0,neutral
7,415,-0.128,negative
11,677,0.0,neutral
9,369,-0.4019,negative
9,617,-0.2732,negative
9,399,-0.5574,negative
10,828,0.2263,positive
11,272,0.7579,positive
10,615,0.0516,positive
11,484,0.0,neutral
11,47,0.0,neutral
10,61,-0.4588,negative
11,81,0.3612,positive
11,135,0.5994,positive
9,135,0.0,neutral
14,127,0.6705,positive
11,57,-0.0258,neutral
10,160,0.6369,positive
14,123,0.0,neutral
12,69,0.0,neutral
12,375,0.0,neutral
10,406,0.4939,positive
12,1054,-0.0772,negative
10,234,-0.4019,negative
9,217,0.0,neutral
9,983,0.0,neutral
11,79,0.4215,positive
11,243,0.0,neutral
14,84,0.2732,positive
9,116,0.0,neutral
8,725,-0.128,negative
9,545,-0.296,negative
13,368,0.0,neutral
9,363,0.0,neutral
8,314,-0.2263,negative
7,402,0.0,neutral
10,876,0.0,neutral
14,392,0.0,neutral
9,427,0.0,neutral
11,203,-0.5267,negative
10,1280,0.1027,positive
11,311,-0.4404,negative
11,788,0.2411,positive
10,120,0.128,positive
11,430,0.0516,positive
11,807,-0.4939,negative
11,189,0.0,neutral
9,70,0.0,neutral
13,389,0.0,neutral
11,1184,-0.7906,negative
15,98,0.0,neutral
10,121,-0.5423,negative
11,67,0.2023,positive
8,1003,-0.6124,negative
12,693,0.2732,positive
9,568,-0.7506,negative
8,701,-0.5423,negative
13,96,0.34,positive
12,400,0.0,neutral
14,392,0.0,neutral
8,135,0.2235,positive
10,313,0.0,neutral
12,262,0.0,neutral
8,206,0.0,neutral
9,596,0.0,neutral
12,148,0.2263,positive
10,299,0.0,neutral
7,60,0.0,neutral
9,248,-0.2732,negative
12,468,0.3612,positive
11,507,0.0258,neutral
10,397,-0.0772,negative
11,100,0.4215,positive
8,414,0.0,neutral
13,46,0.4215,positive
12,100,0.0,neutral
9,73,0.0,neutral
8,67,0.0,neutral
11,309,-0.5106,negative
8,356,0.7506,positive
10,1178,-0.6705,negative
12,348,0.0,neutral
11,172,0.0,neutral
13,246,0.0,neutral
14,127,0.4588,positive
11,549,-0.4019,negative
13,74,-0.3326,negative
6,78,0.0,neutral
9,439,0.4404,positive
12,696,-0.3818,negative
10,68,0.0,neutral
9,519,-0.5106,negative
8,422,0.0,neutral
14,392,0.0,neutral
9,91,0.0,neutral
12,379,-0.0772,negative
8,409,-0.3818,negative
14,85,0.4404,positive
8,109,0.0,neutral
14,411,0.3182,positive
11,98,0.0,neutral
9,920,-0.2732,negative
11,403,0.0,neutral
11,328,-0.6486,negative
10,234,-0.3612,negative
9,473,-0.8658,negative
12,334,0.3612,positive
12,399,0.128,positive
8,360,0.0,neutral
10,807,0.4588,positive
10,467,0.0,neutral
8,524,0.1531,positive
10,416,0.0,neutral
10,87,-0.128,negative
11,449,-0.5859,negative
10,1160,-0.5719,negative
10,108,0.128,positive
11,125,0.2732,positive
10,500,0.0,neutral
9,752,-0.4767,negative
11,259,0.34,positive
12,331,-0.7506,negative
9,395,0.5574,positive
11,687,-0.0258,neutral
10,658,0.25,positive
9,716,0.8126,positive
10,1200,-0.296,negative
12,943,0.4215,positive
9,782,-0.128,negative
10,234,0.0,neutral
11,751,0.0,neutral
8,568,0.0516,positive
10,456,-0.5574,negative
8,365,0.0,neutral
11,809,0.5719,positive
14,392,0.0,neutral
12,646,-0.3612,negative
10,487,-0.3182,negative
11,956,0.7579,positive
10,379,0.0,neutral
10,55,0.0,neutral
12,93,0.0,neutral
11,89,0.0,neutral
10,101,0.3612,positive
10,623,-0.4588,negative
9,306,0.0,neutral
12,131,-0.25,negative
10,632,0.0,neutral
10,34,0.0,neutral
9,73,0.0,neutral
9,101,0.0,neutral
9,460,0.5574,positive
12,72,0.0,neutral
10,1040,0.0,neutral
10,93,0.4215,positive
11,403,0.0772,positive
10,110,-0.3612,negative
9,552,-0.25,negative
9,82,-0.6249,negative
13,122,-0.3612,negative
11,526,0.296,positive
9,562,-0.4767,negative
9,123,-0.3182,negative
9,119,-0.2023,negative
10,145,-0.6249,negative
10,93,-0.128,negative
8,481,0.0,neutral
11,173,-0.2617,negative
9,124,-0.3612,negative
11,76,0.5267,positive
11,81,0.34,positive
9,140,0.0,neutral
10,79,-0.7351,negative
11,786,-0.7269,negative
9,75,-0.3612,negative
9,86,-0.8225,negative
12,110,-0.0258,neutral
11,111,-0.3612,negative
13,110,-0.2023,negative
12,157,0.3182,positive
10,451,0.25,positive
11,55,-0.4215,negative
7,142,0.0,neutral
11,110,0.4724,positive
12,370,-0.5994,negative
11,139,-0.4767,negative
9,166,0.0,neutral
10,135,-0.2023,negative
12,542,-0.3612,negative
10,533,0.4019,positive
9,84,0.5423,positive
11,75,-0.6908,negative
10,596,-0.3612,negative
10,379,-0.8225,negative
9,302,-0.8957,negative
9,257,-0.128,negative
9,74,0.2411,positive
10,140,-0.3612,negative
11,126,-0.6249,negative
8,61,0.3182,positive
10,424,0.0,neutral
10,627,-0.4939,negative
11,398,-0.2263,negative
9,732,0.0,neutral
9,66,0.128,positive
10,914,0.0,neutral
14,392,0.0,neutral
7,327,0.0,neutral
13,460,-0.34,negative
10,953,0.0,neutral
9,399,0.0,neutral
10,467,-0.0516,negative
9,771,0.0,neutral
9,410,-0.2732,negative
10,87,0.6369,positive
9,317,0.4767,positive
10,395,0.0,neutral
8,408,-0.2732,negative
10,530,-0.0516,negative
11,389,0.0,neutral
6,401,-0.4767,negative
10,154,0.0,neutral
11,421,0.0,neutral
9,74,0.3818,positive
11,95,0.0,neutral
9,291,0.0,neutral
11,73,0.2732,positive
10,110,0.7845,positive
9,656,0.0,neutral
8,771,0.34,positive
9,593,-0.3818,negative
9,524,0.5574,positive
9,656,0.0,neutral
10,801,-0.3818,negative
12,487,0.0,neutral
11,107,0.5574,positive
14,392,0.0,neutral
9,410,0.25,positive
9,403,0.0,neutral
10,307,0.0772,positive
9,542,-0.0191,neutral
12,644,0.0,neutral
11,547,-0.1027,negative
9,397,0.0,neutral
10,93,0.0,neutral
9,79,0.0,neutral
7,82,0.8481,positive
7,403,0.0,neutral
11,879,-0.3506,negative
8,298,0.0,neutral
9,67,0.34,positive
9,832,-0.2023,negative
9,386,0.0,neutral
10,63,0.0,neutral
8,361,0.5719,positive
10,946,0.4847,positive
9,473,0.5574,positive
9,865,0.0,neutral
9,726,-0.6249,negative
11,715,-0.4932,negative
10,63,0.4215,positive
14,392,0.0,neutral
8,411,0.4767,positive
9,724,0.0,neutral
11,358,0.0,neutral
9,731,0.0,neutral
10,323,-0.0772,negative
11,511,0.0,neutral
10,326,-0.2263,negative
11,287,0.0,neutral
12,285,-0.3182,negative
10,541,-0.2732,negative
11,254,0.0,neutral
9,170,0.4767,positive
10,356,-0.0516,negative
9,96,0.0,neutral
6,557,-0.6908,negative
11,82,0.4466,positive
11,375,0.0772,positive
11,438,0.0,neutral
11,401,0.0,neutral
8,132,0.0,neutral
10,94,0.5994,positive
9,110,0.0,neutral
10,78,0.4019,positive
10,122,0.0,neutral
8,475,0.0,neutral
10,371,0.3412,positive
11,385,0.0,neutral
10,518,0.0,neutral
9,624,0.34,positive
12,1085,-0.5283,negative
10,537,-0.3818,negative
12,99,0.0,neutral
7,400,0.0,neutral
8,433,-0.34,negative
9,532,-0.5859,negative
11,371,-0.5267,negative
11,193,0.0,neutral
8,391,0.0,neutral
14,392,0.0,neutral
11,895,0.743,positive
10,107,0.4019,positive
10,659,0.2023,positive
8,138,0.0,neutral
9,401,-0.4215,negative
10,412,0.5574,positive
11,122,0.0,neutral
11,146,0.0,neutral
10,333,-0.5908,negative
11,412,-0.4404,negative
7,30,0.0,neutral
9,316,-0.2732,negative
12,460,-0.0516,negative
10,751,0.0,neutral
12,376,0.5267,positive
11,61,0.5574,positive
10,481,0.34,positive
9,397,0.0,neutral
10,499,0.0,neutral
10,102,0.743,positive
10,386,-0.0772,negative
12,104,0.0,neutral
10,344,0.4939,positive
9,812,0.3612,positive
9,626,0.5574,positive
9,257,0.3818,positive
9,825,0.0,neutral
10,722,0.0,neutral
11,381,0.0,neutral
9,422,0.3818,positive
11,405,-0.4939,negative
7,447,0.0772,positive
8,683,-0.5574,negative
11,795,-0.4019,negative
11,376,0.3182,positive
10,85,0.0,neutral
9,28,0.6369,positive
8,476,-0.4404,negative
10,917,0.3818,positive
11,623,0.0,neutral
12,502,0.0,neutral
10,347,-0.0516,negative
10,69,-0.3818,negative
10,153,0.128,positive
11,63,0.0,neutral
10,630,0.0,neutral
9,667,0.0,neutral
9,902,0.0,neutral
10,82,0.2732,positive
13,92,0.128,positive
14,527,0.0,neutral
12,779,-0.4201,negative
10,701,-0.3182,negative
9,26,0.6369,positive
8,404,0.5574,positive
10,359,-0.128,negative
12,552,-0.4019,negative
11,381,0.0,neutral
9,98,-0.4767,negative
8,991,-0.5423,negative
8,267,0.0,neutral
11,403,0.0,neutral
9,323,0.3818,positive
7,446,-0.5423,negative
9,402,0.0,neutral
13,132,0.4215,positive
10,599,-0.4767,negative
10,708,-0.25,negative
9,88,0.6369,positive
9,348,0.0,neutral
9,120,-0.2263,negative
8,375,0.0,neutral
10,304,0.4767,positive
10,388,0.6705,positive
11,609,0.4019,positive
10,362,0.0,neutral
6,407,0.0,neutral
8,95,0.0,neutral
10,117,0.0,neutral
12,69,0.0,neutral
10,102,0.0,neutral
7,628,0.4767,positive
12,384,-0.34,negative
8,241,0.0,neutral
10,371,0.0258,neutral
9,397,0.0,neutral
11,347,0.296,positive
13,291,0.0,neutral
12,390,-0.6369,negative
11,336,-0.6908,negative
10,301,0.0,neutral
11,742,-0.5859,negative
11,418,0.0,neutral
7,142,0.0,neutral
11,381,0.0,neutral
10,368,0.0,neutral
9,182,0.0,neutral
12,701,-0.7351,negative
9,391,0.2732,positive
9,403,0.0,neutral
8,240,0.0,neutral
11,416,0.0,neutral
10,62,0.0,neutral
9,239,0.1027,positive
10,392,-0.2023,negative
9,524,0.0,neutral
10,422,-0.2263,negative
9,496,0.0,neutral
10,227,0.0,neutral
11,377,0.5574,positive
10,447,0.4404,positive
8,311,0.0,neutral
10,98,0.0,neutral
11,985,0.128,positive
9,386,-0.4019,negative
11,381,0.0,neutral
7,851,0.0,neutral
7,397,-0.0516,negative
12,406,0.0,neutral
10,136,0.128,positive
8,222,0.0,neutral
9,285,0.2023,positive
10,746,0.0,neutral
8,657,-0.2732,negative
12,107,0.0,neutral
10,365,-0.4939,negative
11,406,0.0,neutral
11,54,0.0,neutral
8,400,0.128,positive
9,403,0.0,neutral
10,368,0.6124,positive
11,93,0.0,neutral
9,125,0.0,neutral
10,63,0.0,neutral
7,87,0.0,neutral
8,64,0.4767,positive
6,496,0.0,neutral
10,1126,0.0,neutral
8,397,0.5574,positive
10,59,0.0,neutral
8,752,-0.296,negative
9,497,0.0,neutral
11,401,0.5267,positive
11,381,0.0,neutral
11,76,0.0,neutral
10,356,0.4404,positive
10,828,-0.3182,negative
10,488,0.5423,positive
12,43,0.5994,positive
13,86,0.0,neutral
11,383,0.0,neutral
8,128,0.25,positive
9,66,0.7506,positive
10,406,0.0,neutral
11,76,0.0,neutral
10,104,0.0,neutral
10,159,0.0,neutral
7,114,0.4767,positive
9,469,-0.3818,negative
10,792,-0.0772,negative
10,1004,0.0,neutral
13,91,0.0,neutral
11,245,0.0,neutral
14,126,0.0,neutral
11,891,0.0,neutral
11,426,0.0772,positive
8,890,0.0,neutral
10,573,0.0,neutral
9,221,-0.3182,negative
11,244,0.3818,positive
10,145,0.4767,positive
8,366,-0.4019,negative
10,755,-0.8481,negative
9,1203,-0.6705,negative
8,825,-0.6956,negative
7,753,0.0,neutral
7,1048,0.0,neutral
7,409,-0.6369,negative
11,297,0.0,neutral
9,376,0.3182,positive
9,422,0.5499,positive
13,304,0.0,neutral
10,1024,-0.3182,negative
9,789,0.0,neutral
8,430,-0.6486,negative
12,123,0.0,neutral
11,391,0.0,neutral
9,399,-0.5106,negative
9,772,0.0,neutral
11,598,-0.0258,neutral
9,67,0.6369,positive
8,621,0.0,neutral
9,36,-0.25,negative
9,34,0.0,neutral
10,309,0.0,neutral
10,591,0.25,positive
9,525,0.4767,positive
12,577,-0.743,negative
11,119,0.0,neutral
9,71,0.0,neutral
6,93,0.0,neutral
9,68,0.0,neutral
11,822,-0.2732,negative
10,267,0.5859,positive
9,99,0.0,neutral
9,77,0.0772,positive
11,78,-0.3612,negative
7,73,-0.6597,negative
9,65,0.0,neutral
11,57,-0.4588,negative
8,302,0.0,neutral
13,74,-0.25,negative
11,800,0.0,neutral
9,568,0.3612,positive
13,313,0.128,positive
10,814,0.0,neutral
8,444,-0.3875,negative
10,1058,0.4019,positive
7,437,0.4404,positive
9,350,0.0,neutral
13,105,-0.296,negative
9,601,0.0,neutral
11,686,0.6597,positive
9,60,0.7269,positive
10,365,0.0,neutral
10,462,0.0,neutral
8,184,0.0,neutral
10,371,-0.128,negative
10,82,0.0772,positive
8,705,-0.3818,negative
11,819,-0.1531,negative
9,996,-0.4019,negative
12,54,-0.296,negative
8,373,0.0,neutral
7,81,0.0,neutral
10,102,0.0,neutral
11,88,0.4588,positive
11,103,0.0,neutral
9,415,0.0,neutral
11,90,0.4767,positive
9,68,0.0,neutral
12,90,-0.296,negative
8,135,0.3182,positive
10,94,0.128,positive
10,131,0.0,neutral
9,354,0.25,positive
11,77,0.0,neutral
10,556,0.7964,positive
8,903,0.0,neutral
9,383,0.3818,positive
9,403,-0.2263,negative
11,94,0.5267,positive
6,428,0.0,neutral
11,538,0.1045,positive
11,376,0.0,neutral
9,825,0.0,neutral
9,107,0.3182,positive
11,262,0.8138,positive
9,357,-0.5423,negative
9,71,0.3818,positive
7,134,-0.34,negative
10,131,0.1531,positive
8,404,-0.6808,negative
8,402,-0.2732,negative
9,79,0.0,neutral
10,79,0.0,neutral
11,88,0.6369,positive
9,80,0.0,neutral
8,78,0.4215,positive
11,329,0.0,neutral
9,417,0.0,neutral
10,105,0.0,neutral
8,285,0.0,neutral
12,70,0.4215,positive
12,64,-0.4215,negative
8,409,0.0,neutral
9,439,0.0,neutral
11,406,0.0,neutral
9,244,0.5574,positive
13,119,-0.3818,negative
12,856,-0.5994,negative
10,641,-0.4215,negative
8,1000,0.0,neutral
10,679,0.0,neutral
8,908,0.4019,positive
9,161,0.0,neutral
11,380,0.3818,positive
12,1003,-0.296,negative
12,643,0.5574,positive
9,496,0.128,positive
10,574,0.2023,positive
10,711,0.0,neutral
10,71,0.0,neutral
11,368,0.0,neutral
8,367,-0.6486,negative
10,69,0.0,neutral
13,751,0.128,positive
8,159,0.0,neutral
8,70,-0.0516,negative
11,642,0.3412,positive
8,908,0.4019,positive
10,300,-0.5574,negative
7,388,0.5574,positive
11,392,0.0,neutral
12,331,-0.1027,negative
10,242,-0.2466,negative
11,205,0.0,neutral
10,888,0.0258,neutral
8,341,0.0,neutral
11,677,0.8434,positive
10,71,0.4939,positive
12,95,-0.296,negative
8,160,0.0,neutral
9,824,0.0,neutral
11,68,0.7269,positive
11,515,0.0,neutral
9,901,-0.296,negative
11,419,0.0,neutral
12,331,-0.2732,negative
12,1294,0.2023,positive
11,386,0.0,neutral
10,406,-0.296,negative
13,90,0.0,neutral
10,73,0.0,neutral
9,408,0.2263,positive
10,969,-0.4215,negative
8,293,-0.6249,negative
11,222,-0.296,negative
10,784,0.6486,positive
10,103,0.0,neutral
12,120,0.2263,positive
12,136,-0.0987,negative
8,63,0.0,neutral
10,229,0.2732,positive
10,686,0.0,neutral
12,465,-0.5106,negative
11,284,0.0,neutral
9,397,0.0,neutral
9,587,-0.5423,negative
10,331,0.0,neutral
9,123,0.3818,positive
10,713,0.2263,positive
10,144,0.0,neutral
11,805,0.0,neutral
11,411,0.0,neutral
9,267,0.34,positive
10,405,-0.5574,negative
11,684,0.128,positive
11,77,0.0,neutral
9,299,-0.25,negative
9,273,0.5267,positive
9,59,0.0,neutral
8,51,0.0,neutral
12,559,-0.5574,negative
8,792,0.0,neutral
10,391,-0.34,negative
10,431,0.5994,positive
9,403,-0.4019,negative
13,56,-0.34,negative
13,245,-0.3182,negative
10,265,-0.34,negative
11,598,0.0,neutral
10,741,-0.3818,negative
10,645,0.0,neutral
10,258,0.0,neutral
8,231,-0.5423,negative
11,126,0.5851,positive
12,597,0.0,neutral
13,310,0.5267,positive
9,404,0.0,neutral
10,1079,-0.5994,negative
12,748,-0.5994,negative
11,83,0.6486,positive
10,68,0.0,neutral
8,67,-0.0516,negative
11,99,0.0,neutral
12,755,-0.4404,negative
8,563,-0.4588,negative
9,641,-0.0258,neutral
11,338,0.0,neutral
12,734,-0.3182,negative
12,304,0.0,neutral
8,600,0.0,neutral
9,815,-0.5106,negative
10,658,-0.5106,negative
8,675,0.0,neutral
8,607,-0.4019,negative
11,772,0.0772,positive
6,393,-0.4588,negative
9,691,0.6896,positive
11,292,-0.4939,negative
11,57,-0.3818,negative
8,416,-0.5719,negative
9,423,0.4767,positive
10,425,0.4019,positive
10,270,-0.2023,negative
9,465,0.4023,positive
9,647,-0.5994,negative
13,320,0.0,neutral
7,66,0.0,neutral
10,203,0.0,neutral
9,403,-0.4215,negative
12,134,0.0,neutral
11,106,-0.6249,negative
7,345,0.6705,positive
8,468,0.0,neutral
11,764,-0.2732,negative
9,75,0.4939,positive
8,77,0.2023,positive
11,333,-0.6908,negative
10,935,-0.296,negative
9,124,0.0,neutral
8,83,-0.0516,negative
11,78,0.0,neutral
9,643,0.0,neutral
8,461,0.0,neutral
11,1031,0.5859,positive
10,82,-0.2732,negative
9,127,0.0,neutral
8,588,0.128,positive
8,556,0.0,neutral
12,235,0.0,neutral
10,807,0.4019,positive
10,406,-0.4215,negative
13,939,-0.5574,negative
11,61,0.34,positive
10,55,-0.7351,negative
12,65,-0.2732,negative
8,762,-0.5423,negative
13,87,-0.296,negative
10,80,0.0,neutral
11,464,-0.4939,negative
11,82,0.0,neutral
11,557,0.128,positive
13,226,0.0,neutral
10,414,-0.3612,negative
11,92,0.0,neutral
10,96,0.0,neutral
8,127,0.0,neutral
10,420,-0.4767,negative
11,649,0.0,neutral
13,464,0.128,positive
11,740,0.2732,positive
10,312,0.0,neutral
11,326,0.0,neutral
10,83,0.0,neutral
11,392,0.0,neutral
10,398,0.0,neutral
8,344,0.4767,positive
11,861,0.0,neutral
10,229,0.2023,positive
11,133,0.0,neutral
10,403,0.0,neutral
10,647,0.0,neutral
10,480,-0.128,negative
12,515,0.0,neutral
10,298,0.0,neutral
10,385,0.0,neutral
9,196,0.0,neutral
10,284,-0.2755,negative
9,177,-0.5423,negative
9,257,-0.2732,negative
7,490,0.0,neutral
10,74,0.0,neutral
7,99,0.1027,positive
12,422,0.0,neutral
10,1130,-0.0516,negative
13,352,0.0,neutral
10,367,0.4767,positive
11,381,0.0,neutral
9,519,0.5267,positive
9,213,-0.296,negative
8,291,0.0,neutral
7,543,0.7351,positive
8,392,0.0,neutral
9,603,0.4019,positive
11,505,0.1531,positive
12,453,0.4404,positive
10,405,0.0,neutral
9,78,-0.6705,negative
9,642,0.0,neutral
10,807,-0.7579,negative
10,69,-0.4019,negative
7,507,0.0,neutral
9,995,0.0,neutral
8,348,-0.0516,negative
8,505,-0.4939,negative
7,173,0.0,neutral
10,825,-0.4767,negative
11,246,0.0,neutral
9,613,-0.1027,negative
10,421,0.34,positive
7,829,-0.3818,negative
12,551,-0.34,negative
11,744,-0.34,negative
9,388,0.0,neutral
13,312,-0.3818,negative
9,978,0.0,neutral
9,142,0.6369,positive
7,702,-0.6705,negative
10,376,0.6597,positive
10,314,0.0,neutral
12,361,-0.2732,negative
8,566,-0.34,negative
8,470,-0.5574,negative
11,87,-0.4201,negative
11,417,0.0,neutral
11,788,0.4939,positive
10,393,0.1027,positive
10,416,0.7184,positive
11,355,0.0,neutral
9,267,0.4939,positive
9,1010,-0.2263,negative
10,51,0.0,neutral
11,864,0.4019,positive
9,722,-0.25,negative
10,406,0.0,neutral
13,400,0.0,neutral
9,228,0.0,neutral
8,1121,0.0,neutral
11,491,-0.5574,negative
8,385,0.2023,positive
7,502,0.0,neutral
12,475,0.0,neutral
11,746,0.0,neutral
7,323,0.7003,positive
12,86,0.0,neutral
7,92,0.4019,positive
8,376,-0.2263,negative
10,71,0.0,neutral
10,408,-0.0516,negative
9,608,0.0,neutral
10,1070,0.0,neutral
10,872,-0.5719,negative
10,72,0.0,neutral
9,656,-0.5106,negative
8,716,0.0,neutral
9,873,0.0,neutral
9,740,0.0,neutral
12,157,0.3182,positive
10,580,0.0,neutral
10,238,0.34,positive
12,64,0.0772,positive
11,386,0.0,neutral
7,285,0.0,neutral
9,548,0.0,neutral
11,977,0.0,neutral
9,460,-0.3818,negative
6,533,0.0,neutral
10,285,-0.25,negative
11,472,0.0,neutral
8,394,0.0,neutral
9,529,0.0,neutral
9,361,-0.0772,negative
12,76,-0.296,negative
10,91,0.0,neutral
13,1172,0.34,positive
12,380,0.0,neutral
13,49,0.0,neutral
10,53,0.0,neutral
8,269,0.0,neutral
8,860,0.0,neutral
10,275,0.0,neutral
11,841,0.3818,positive
11,441,0.0772,positive
8,255,0.0,neutral
11,390,0.34,positive
8,413,0.0,neutral
12,407,0.2263,positive
11,62,0.3182,positive
9,529,0.296,positive
11,390,0.0,neutral
11,330,0.0,neutral
9,82,0.0,neutral
6,334,0.0,neutral
9,62,0.0,neutral
8,45,0.0,neutral
12,82,-0.5358,negative
7,404,0.0,neutral
9,551,0.0,neutral
9,77,0.4215,positive
10,511,0.3612,positive
12,71,0.0,neutral
9,515,0.296,positive
8,233,0.296,positive
9,370,0.6249,positive
11,98,-0.296,negative
11,870,-0.4215,negative
12,368,-0.5574,negative
9,66,0.0,neutral
10,85,0.0,neutral
10,239,0.0,neutral
8,336,-0.4404,negative
10,75,-0.7717,negative
9,481,0.0,neutral
11,400,0.0,neutral
8,358,0.0,neutral
8,332,-0.4588,negative
9,381,0.0,neutral
9,755,-0.4215,negative
11,69,0.0,neutral
9,258,0.0,neutral
10,675,0.128,positive
12,90,-0.2732,negative
